RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
61,15651280,Hunter,742,Germany,Male,35,5,136857,1,0,0,84509.57,0
5314,15794939,Chiu,783,France,Female,72,5,121215.9,2,1,1,105206.48,0
8963,15607874,Keane,687,France,Male,38,0,144450.58,1,0,1,137276.83,0
2951,15744919,Genovese,734,Spain,Female,37,0,152760.24,1,1,1,48990.5,0
6245,15725302,Streeton,670,Spain,Female,20,4,0,2,1,0,119759.24,0
7471,15602456,Afanasyev,850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0
468,15593782,Brookes,6528,Germany,Female,38,5,130878.75,3,1,0,71905.77,1
7018,15767729,Smith,646,Spain,Male,25,5,182876.88,2,1,1,42537.59,1
4613,15649292,Bellucci,748,France,Female,49,7,29602.08,1,0,0,163550.58,1
3253,15699619,Rivas,641,France,Male,31,10,155978.17,1,1,0,91510.71,0
6971,15761286,Fan,,Germany,Female,66,7,119499.42,2,1,1,174027.3,0
8209,15636551,Nixon,711,France,Female,29,3,130181.47,2,1,0,31811.44,0
2178,15637644,Hanson,667,France,Female,24,4,0,2,0,1,34335.55,0
3273,15793890,Harriman,728,France,Female,59,4,0,1,1,1,163365.85,1
393,15573456,Cunningham,81,Spain,Male,46,9,127209,2,1,0,77405.95,1
8089,15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1
6601,15697360,Yudina,63.125,France,Female,36,2,79951.9,1,0,1,174123.16,1
3488,15734044,Black,671,France,Female,31,7,41299.03,1,0,1,102681.32,0
2290,15789097,Keeley,644,France,Male,48,8,0,2,0,1,44965.54,1
7458,15668889,Galgano,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1
3988,15726484,Pollard,633,France,Male,37,7,141546.35,1,1,1,124830.11,0
4313,15720687,Chidubem,576,France,Female,41,4,112609.91,1,0,0,191035.18,1
5992,15723737,Pitcher,680,France,Male,27,3,0,1,1,0,32454.26,0
5471,15736124,Thompson,617,France,Male,25,1,102585.88,2,1,1,115387.4,0
1112,15798424,Glover,833,Germany,Male,59,1,130854.59,1,1,1,30722.52,1
7868,15697201,Yocum,640,Spain,Female,46,3,0,1,1,1,156260.08,0
7322,15689268,Fitzpatrick,584,France,Male,36,9,0,1,1,1,105818.51,0
7300,15627190,Lettiere,661,France,Male,51,6,146606.6,1,1,1,68021.9,0
9412,15796115,Forbes,689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1
9981,15719276,T'ao,741,Spain,Male,35,6,74371.49,1,0,0,99595.67,0
8495,15740237,Millar,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
8417,15751771,Lowe,528,Germany,Male,32,2,99092.45,1,0,1,,0
1699,15807595,Ijendu,485,Germany,Male,51,7,144244.59,2,1,0,51113.14,0
1270,15723339,Chin,,France,Female,38,4,137654.05,2,1,1,172629.67,0
6132,15749401,Ko,686,France,Male,60,9,0,3,1,1,75246.21,1
7370,15757188,Chimaijem,644,Spain,Female,26,4,153455.72,2,1,1,82696.84,0
2557,15567486,Li,634,Spain,Female,41,4,0,2,1,1,164549.74,0
9734,15789413,Fitzgerald,733,France,Male,64,3,0,2,1,1,75272.63,0
4060,15691952,Fanucci,676,France,Male,185,10,106242.67,1,1,1,166678.28,0
9188,15628863,Calabresi,601,France,Male,38,4,60013.81,1,1,1,266140.35,0
7331,15802106,Craig,418,France,Male,34,8,155973.88,1,1,0,154208.96,0
9428,15584812,Overby,693,Spain,Female,39,0,0,2,0,0,81901.6,0
6454,15815070,Romano,566,Germany,Female,44,5,141428.99,2,0,0,68408.74,0
5903,15586504,Trevisani,694,France,Male,40,9,0,2,1,0,40463.03,0
8038,15573045,Earl,,France,Male,62,10,127738.75,2,1,1,85153,0
4782,15804131,Farmer,850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1
1324,15629244,Bryant,635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1
2566,15596088,Fanucci,705,France,Female,50,4,77065.9,2,0,1,145159.26,0
2183,15724889,Chinweuba,665,Spain,Male,38,9,0,1,0,1,87412.74,0
9740,15797293,Sopuluchukwu,677,France,Female,25,3,0,2,1,0,179608.96,0
8802,15606115,P'eng,510,France,Female,52,6,191665.21,1,1,1,131312.56,1
7230,15635244,Ritchie,,France,Female,29,6,0,2,1,1,98998.61,0
6508,15764253,Ramsey,742,France,Male,32,6,160485.16,1,1,0,29023.03,0
1716,15778025,Dellucci,685,Germany,Male,43,9,108589.47,2,0,1,194808.51,0
2972,15782530,Bruce,681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0
1470,15670374,Wright,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1
3326,15711468,Tennant,527,France,Female,32,7,0,2,1,1,44099.75,0
6343,15704340,Fu,581,France,Female,37,10,104255.03,1,1,0,86609.37,0
9988,15588839,Mancini,606,Spain,Male,30,8,180307.73,2,1,1,1914.41,0
6317,15765643,Hamilton,725,France,Male,37,6,124348.38,2,0,1,176984.34,0
4779,15582246,Rowe,737,Spain,Female,45,2,0,2,0,1,177695.67,0
871,15799422,Evans,535,France,Female,40,8,0,1,1,1,27689.77,0
5571,15645847,P'eng,569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1
4993,15783019,Price,794,France,Female,62,9,123681.32,3,1,0,173586.63,1
2705,15622494,Mazzanti,718,France,Male,27,2,0,2,0,0,26229.24,0
1355,15683403,Lombardi,611,Spain,Male,52,7,0,1,0,1,73585.18,1
8980,15742511,Gordon,514,France,Male,35,3,121030.9,1,1,0,70060.76,0
5066,15775709,Nucci,832,France,Female,27,10,98590.25,1,1,0,30912.89,0
792,15643696,Young,611,France,Male,49,3,0,2,1,1,142917.54,0
744,15641675,Kirillova,611,France,Female,49,2,88915.37,3,0,0,161435.02,1
728,15767432,Ts'ai,711,France,Female,25,7,0,3,1,1,9679.28,0
1543,15690678,Brooks,530,France,Female,33,4,129307.32,1,1,1,172930.28,0
6857,15670889,Nwachukwu,528,France,Male,34,1,125566.9,1,1,1,176763.27,0
6213,15638231,Chung,730,Spain,Female,62,2,0,2,1,1,162889.1,0
5369,15745326,Carandini,538,France,Female,62,3,75051.49,1,0,0,17682.02,1
4322,15794257,Hsiung,651,France,Male,34,4,91562.99,1,1,1,123954.15,0
4524,15734202,Chidimma,,Germany,Female,52,4,86891.84,1,1,0,90877.76,0
8631,15786042,Willmore,706,Germany,Female,44,2,185932.18,2,1,0,65413.41,0
7420,15622507,Hamilton,748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0
6147,15649112,Endrizzi,738,Spain,Female,33,3,122134.4,2,0,1,27867.59,0
4722,15695034,Christie,757,France,Female,44,4,123322.15,1,1,0,137136.29,0
7686,15769980,Singleton,705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0
6289,15568562,Moss,689,France,Male,,8,160272.27,1,1,0,49656.24,0
2219,15752488,Emery,733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0
624,15773456,Lazareva,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
1424,15589221,Kennedy,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0
7900,15683560,Gallo,642,France,Female,40,7,0,2,1,0,183963.34,0
3134,15646227,Folliero,682,France,Female,27,1,97893.2,1,1,0,166144.98,0
8693,15755138,Chin,850,France,Female,32,8,0,2,1,1,55593.8,0
5414,15588918,Mitchell,671,France,Female,42,6,0,2,1,0,197202.48,0
9739,15664547,Black,760,France,Male,37,7,0,1,0,0,32863.24,1
6497,15789313,Ugorji,74.375,Germany,Female,44,4,96553.52,2,1,0,143952.24,1
6327,15788494,Alekseeva,555,France,Male,31,8,145875.74,1,1,0,137491.23,0
4515,15658670,Chien,669,France,Female,38,8,0,2,1,0,84049.16,0
1804,15707078,Kruglov,577,France,Female,26,1,180530.51,1,0,0,123454.62,0
9296,15740868,Pirogova,658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0
2358,15588701,Lai,592,France,Female,38,4,0,2,1,0,35338.96,0
826,15660602,Ch'eng,464,Germany,Male,33,8,164284.72,2,1,1,3710.34,0
62,15773469,Clark,687,Germany,Female,27,9,152328.88,2,0,0,126494.82,0
2646,15765322,Connely,755,France,Male,23,5,84284.48,2,1,1,62851.6,0
5648,15615245,Shao,660,France,Male,19,5,127649.64,1,1,1,40368.65,0
7279,15591360,Udinesi,642,France,Female,33,4,84607.34,2,0,1,60059.47,0
537,15592846,Fiorentini,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
7060,15642934,Mason,669,Germany,Female,35,4,108269.2,2,1,0,174969.92,0
9287,15586523,Paten,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
8841,15646969,Anayolisa,776,Spain,Male,33,2,0,2,1,1,176921,0
6700,15809999,Gordon,709,France,Female,41,3,150300.65,2,1,0,71672.86,0
8278,15765283,Wenz,624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0
1898,15735428,Talbot,673,Spain,Female,37,0,0,2,0,0,82351.06,0
4347,15585853,McCardle,743,Spain,Male,41,7,0,1,1,0,163736.09,1
6316,15687421,Highland,559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1
4148,15712409,Tang,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0
9472,15776404,Williamson,523,France,Male,22,8,123374.46,1,1,1,124906.59,0
121,15682472,Culbreth,,France,Male,34,8,129433.34,2,0,0,38131.77,0
3314,15638988,Fu,684,France,Male,54,6,0,2,1,1,94888.6,0
387,15721181,Oliver,611,Spain,Male,46,6,0,2,1,0,45886.33,0
2035,15634262,Fantin,709,Germany,Male,34,4,148375.19,2,1,1,21521.38,0
5151,15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,0
7414,15604536,Vachon,850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0
9993,15657105,Chukwualuka,726,Spain,Male,36,2,0,1,1,0,195192.4,0
2261,15623927,Alexander,576,France,Male,55,9,0,2,1,1,94450.97,0
3474,15627840,Toscano,682,France,Female,42,0,0,1,0,1,91981.85,1
3477,15806956,Iqbal,746,Spain,Male,30,1,112666.67,1,0,0,11710.4,1
7138,15764226,Lu,630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0
4225,15735270,Ruggiero,767,Spain,Male,47,2,0,1,1,0,48161.18,1
9639,15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1
1633,15745827,Padovesi,617,France,Male,30,3,132005.77,1,1,0,142940.39,0
3558,15594827,Glasgow,675,France,Male,34,1,124619.33,2,0,1,163667.56,0
6888,15662641,Amadi,850,France,Male,19,8,0,1,1,1,68569.89,0
5197,15670822,Palmer,719,France,Female,22,7,114415.84,1,1,1,177497.4,0
55,15569590,Yoo,601,Germany,Male,42,1,98495.72,1,1,0,40014.76,1
1653,15675501,Woods,,France,Male,59,5,153861.1,1,1,1,17699.48,0
7654,15788215,Hsia,535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1
5002,15649354,Johnston,94.25,Spain,Male,35,4,0,2,1,1,9658.41,0
7373,15717700,McIntyre,683,Spain,Male,34,9,114609.55,2,0,1,25339.29,0
192,15771086,Graham,512,France,Female,36,3,84327.77,2,1,0,17675.36,0
1574,15623560,Onyekachukwu,668,France,Female,35,6,102482.76,1,1,1,53994.64,0
3225,15713463,Tate,645,Germany,Female,,2,138881.04,1,1,0,129936.53,1
3414,15627412,Ferri,605,France,Male,39,3,0,2,1,0,199390.45,0
6151,15625761,Maclean,632,Germany,Male,41,8,127205.32,4,1,0,,1
6698,15655389,Leckie,638,France,Male,41,1,131762.94,1,1,1,47675.29,0
8833,15765345,Wood,753,France,Male,35,4,0,2,1,1,106303.4,0
3696,15757628,Savage,571,France,Male,40,10,112896.86,1,1,1,121402.53,0
3192,15760570,Stephenson,590,France,Male,32,5,0,2,1,0,59249.83,0
5597,15796957,Iadanza,597,Spain,Male,35,9,0,3,0,1,73181.39,1
3590,15785406,Watts,446,France,Female,51,4,105056.13,1,0,0,70613.52,0
4283,15602994,Gorbunov,487,France,Female,53,10,89550.85,1,0,1,90076.85,0
1108,15660316,Stephenson,420,Germany,Female,34,1,135549.9,1,0,0,149471.13,1
4059,15771966,Akobundu,557,France,Male,39,8,146200.01,1,1,0,177944.64,0
702,15659098,Toscano,669,France,Male,30,7,95128.86,1,0,0,19799.26,0
6094,15742126,Chiu,712,Germany,Male,38,7,132767.66,2,1,1,59115.77,0
3653,15654341,Chao,542,France,Male,34,8,101116.06,1,1,0,196395.05,0
7895,15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1
531,15736112,Walton,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
9600,15690456,Yudina,749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0
7019,15768600,Harris,805,Germany,Male,50,9,130023.38,1,1,0,62989.82,1
4025,15758073,Dellucci,655,France,Female,20,7,134397.61,1,0,0,28029.54,0
8106,15635116,Burgos,659,Spain,Male,60,2,0,1,1,0,177480.45,1
2827,15628813,King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0
584,15753719,Rickards,547,Germany,Female,150,9,72392.41,1,1,0,77077.14,0
9233,15635364,Gray,618,France,Female,49,9,44301.43,3,1,1,89729.3,1
6178,15813974,Maruff,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1
1208,15594864,Huang,752,Germany,Male,30,4,81523.38,1,1,1,36885.85,0
7418,15736533,Monaldo,730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0
1085,15591257,Ejimofor,796,France,Male,24,8,0,2,1,0,61349.37,0
43,15687946,Osborne,556,France,Female,61,2,117419.35,1,1,1,94153.83,0
746,15640059,Smith,606,France,Male,40,5,0,2,1,1,70899.27,0
4625,15710543,Okwuoma,629,France,Male,46,1,130666.2,1,1,1,161125.67,1
8869,15708357,Chapman,649,Spain,Female,190,8,0,1,1,0,103760.53,0
5998,15583033,Huguley,640,France,Female,20,4,0,2,0,1,78310.82,0
4106,15701392,Lucciano,815,Spain,Male,28,6,0,2,0,1,185547.71,0
1722,15592116,Jensen,585,France,Female,39,7,0,2,1,0,2401.26,0
180,15625426,Ashbolt,754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1
4587,15664895,Onuchukwu,602,France,Female,25,0,0,2,1,1,101274.17,0
3698,15565796,Docherty,745,Germany,Male,48,10,96048.55,1,1,0,74510.65,0
960,15628034,Wilder,629,France,Female,37,6,129101.3,1,1,1,23971.33,0
5255,15746664,Ts'ui,463,Spain,Male,20,8,204223.03,1,1,0,128268.39,0
1157,15741295,Yefimova,615,France,Male,49,3,0,2,1,1,49872.33,0
1325,15765537,Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0
9275,15793425,Watt,560,Spain,Female,33,9,0,1,0,1,183358.21,0
1978,15585901,Johnson,717,Spain,Male,35,1,0,3,0,0,174770.14,1
2004,15799350,Mao,632,France,Male,41,0,106134.46,1,0,1,,0
7029,15618410,Murray,718,Germany,Male,26,7,147527.03,1,0,0,51099.56,0
1444,15598751,Ingram,556,France,Female,43,6,0,3,0,0,125154.57,1
122,15580203,Kennedy,674,Spain,Male,39,6,120193.42,1,0,0,100130.95,0
3364,15681924,Ekwueme,747,Germany,Male,38,2,129728.6,1,1,0,89289.54,0
8088,15619340,Obijiaku,,Spain,Male,38,1,0,2,1,0,41303.29,0
9937,15653037,Parks,609,France,Male,77,1,0,1,0,1,18708.76,0
8280,15813283,Mai,605,France,Female,34,2,0,1,0,0,35982.42,0
9725,15804295,Pinto,485,France,Male,41,2,100254.76,2,1,1,12706.67,0
397,15584766,Knight,557,France,Male,33,3,54503.55,1,1,1,371.05,0
2630,15711789,Davey,768,Spain,Female,42,3,0,1,0,0,161242.99,1
252,15753754,Morrison,587,Spain,Female,34,1,0,2,1,1,97932.68,0
2461,15726403,Glenny,660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1
4465,15710375,Gibson,641,France,Male,41,6,0,2,1,0,65396.79,0
482,15744398,Burns,525,France,Female,23,5,0,2,1,0,160249.1,0
3825,15728167,Abramovich,667,France,Male,44,2,122806.95,1,0,0,15120.86,0
6207,15776124,Mann,802,Spain,Male,51,7,0,1,0,1,40855.79,0
5832,15771270,North,635,France,Female,27,8,127471.56,1,1,1,152916.05,1
8992,15698902,McIntyre,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
5061,15681928,Yancy,577,France,Female,35,4,108155.49,1,1,0,105407.79,0
5893,15669219,Wilson,588,Germany,Male,35,3,104356.38,1,1,0,94498.82,0
3514,15801395,Warren,790,France,Female,33,10,135120.72,1,0,0,195204.99,0
6706,15782875,Cayley,663,France,Male,33,5,157274.36,2,1,1,28531.81,0
7091,15565714,Cattaneo,601,France,Male,47,1,64430.06,2,0,1,96517.97,0
9525,15739847,Sadlier,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
1726,15574879,Wright,78.875,Germany,Female,37,2,121801.72,2,0,1,23146.62,0
8687,15597467,Duncan,606,France,Female,71,8,0,2,1,1,169741.96,0
3365,15763544,Thompson,673,France,Male,47,1,0,2,0,0,108762.16,0
5636,15746662,Maduabuchim,568,Spain,Female,27,1,116320.68,1,0,1,,0
5042,15619238,Allan,567,Spain,Male,29,8,0,2,1,0,156125.72,0
9949,15735078,Onwughara,724,Germany,Female,53,1,139687.66,2,1,1,12913.92,0
1093,15585198,Bergamaschi,715,France,Male,41,4,94267.9,1,0,1,152821.12,1
1811,15592994,Zikoranachidimma,651,France,Female,65,0,0,2,1,1,190454.04,0
6050,15625905,Griffen,592,Spain,Male,41,0,0,2,1,0,65906.07,0
5269,15687648,Nicholson,691,France,Male,28,1,0,2,0,0,92865.41,0
5782,15706199,White,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0
9982,15672754,Burbidge,498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1
4248,15677906,Owens,637,Spain,Female,54,5,0,1,0,1,150836.98,0
1507,15599956,Payne,747,France,Male,27,10,0,2,0,0,13007.89,0
8323,15584899,Siciliani,617,France,Female,35,5,0,2,0,1,13066.3,0
6359,15730418,Lucchesi,652,France,Female,32,2,0,2,1,0,54628.11,0
5668,15719017,Donaldson,672,France,Female,34,8,0,2,1,1,16245.25,0
979,15799515,Wei,652,France,Female,48,8,133297.24,1,1,0,77764.37,0
438,15624623,Hs?,,France,Male,35,10,104088.59,2,0,0,119666,0
4730,15788556,Trouette,683,France,Female,42,4,148283.94,1,1,1,44692.63,1
6432,15683363,Goddard,540,Spain,Male,39,1,0,1,0,1,108419.41,0
6043,15685872,Godfrey,727,France,Female,29,1,146652.01,1,1,1,173486.39,0
5398,15638513,Palermo,723,France,Female,40,7,142856.95,2,0,0,38019.74,0
6967,15689661,Gorbunov,663,France,Male,22,6,0,2,0,1,131827.15,0
3068,15579781,Buccho,806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0
6344,15793455,Tien,627,Spain,Female,55,6,0,1,0,0,91943.94,1
6835,15625035,Mills,703,France,Male,50,8,160139.59,2,1,1,79314.1,0
8232,15670528,Franz,787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
2952,15671655,Thorpe,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1
7475,15799859,Lucchesi,704,France,Male,50,4,165438.26,1,1,0,120770.75,1
1859,15780746,Tyndall,705,France,Male,61,4,0,2,1,1,191313.7,0
337,15740476,Tsao,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
2217,15627484,Obielumani,686,France,Female,47,5,113328.93,1,1,0,124170.9,0
9613,15794297,McKay,776,France,Male,36,1,0,2,1,0,53477.76,0
6725,15756625,Crawford,752,France,Female,41,8,0,2,1,0,139844.04,1
1541,15605950,Onwuamaeze,530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0
2080,15784736,Jamieson,562,France,Male,45,6,136855.24,1,1,0,46864,0
9246,15681316,Tai,681,France,Female,41,0,120549.29,2,1,0,175722.31,0
1043,15593969,Abramovich,630,Spain,Female,39,7,135483.17,1,1,0,140881.2,1
3759,15582910,Turnbull,514,France,Male,38,4,112230.38,1,1,0,16717.11,1
5284,15799815,Bobrov,656,Germany,Female,23,4,163549.63,1,0,1,21085.12,0
3466,15763704,Docherty,692,Germany,Female,43,2,69014.49,2,0,0,164621.43,0
1190,15791279,Murray,701,France,Male,40,5,169742.64,1,1,1,,1
5959,15741719,DeRose,540,France,Female,40,3,165298.12,1,0,1,199862.75,0
5019,15754577,Boni,556,France,Female,51,8,61354.14,1,1,0,198810.65,1
3723,15807961,Bruno,619,France,Male,25,4,0,1,1,0,145524.36,0
6733,15718588,Meng,548,France,Female,37,9,0,2,0,0,98029.58,0
6755,15688085,Warner,627,Spain,Female,28,3,157597.61,1,0,1,34097.22,0
8576,15690175,Ball,585,Spain,Male,45,0,0,2,0,0,189683.7,0
6155,15598162,Saunders,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0
8059,15698184,Marshall,484,France,Female,50,2,90408.16,2,0,0,48170.57,0
4085,15750458,Hawkins,693,France,Female,39,4,0,2,0,1,142331.39,0
573,15622003,Carslaw,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
9076,15635942,Thomson,4608,France,Male,40,9,0,2,1,0,112465.19,1
9066,15693637,Ochoa,556,France,Female,30,7,0,2,1,1,186648.19,0
763,15637876,Burns,663,Germany,Female,36,6,77253.5,1,0,0,35817.97,1
4044,15698294,Royster,635,Spain,Male,155,1,0,2,1,0,135382.23,0
1666,15775082,Stewart,749,France,Male,42,1,129776.72,2,0,1,143538.51,0
4704,15686812,Jones,692,Spain,Female,44,8,0,1,0,1,159069.37,0
7094,15644453,Loggia,606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1
9680,15605067,Nwachinemelu,472,France,Male,19,9,0,2,1,0,3453.4,0
1436,15596021,K?,598,Spain,Male,44,8,0,2,1,0,148487.9,0
4556,15733261,Kung,688,Spain,Female,35,6,0,1,1,0,25488.43,1
7860,15646374,Wynne,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0
3531,15623712,Coates,453,Spain,Female,42,5,0,3,1,0,83008.49,1
6811,15642996,Tsai,546,Germany,Female,42,9,86351.85,2,1,0,57380.13,0
6699,15784491,Ho,725,France,Female,31,6,0,1,0,0,61326.43,0
2671,15760446,Pagnotto,598,France,Female,64,9,0,1,0,1,13181.37,1
268,15777076,Clark,651,France,Male,36,7,0,2,1,0,13898.31,0
4040,15580134,Crawford,479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0
7376,15638871,Ch'ang,639,France,Male,77,6,80926.02,2,1,1,55829.25,0
6917,15588235,Vasilieva,81.75,France,Female,24,8,145081.73,1,1,1,130075.07,0
6870,15654457,Cross,685,Spain,Female,30,2,0,3,1,1,172576.43,1
7449,15593834,Genovese,691,Spain,Male,36,7,129934.64,1,0,0,75664.56,1
7319,15771856,Cremin,632,Spain,Female,32,1,0,2,1,0,19525.65,0
8215,15788920,Ch'ang,836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0
7010,15644446,Norton,672,France,Female,28,6,0,1,0,1,8814.69,0
9040,15777614,Webb,545,Spain,Female,44,1,0,2,1,1,82614.89,0
6574,15690332,Wang,647,Germany,Male,,3,192407.97,1,1,1,40145.28,0
8926,15805463,Board,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0
2405,15809286,Burke,631,Germany,Male,37,8,138292.64,2,0,0,152422.91,1
3787,15728224,Kerr,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1
7195,15778290,Lappin,799,France,Male,70,8,70416.75,1,1,1,36483.52,0
3624,15627162,Blesing,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,0
5316,15572956,Steen,683,France,Male,36,5,115350.63,1,1,1,122305.91,0
1824,15711219,Jennings,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
1591,15651802,Day,632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0
1377,15587233,Donoghue,3656,France,Male,41,8,73700.12,3,1,1,185750.02,1
9844,15778304,Fan,646,Germany,Male,24,0,92398.08,1,1,1,18897.29,0
6101,15720463,Ho,796,France,Male,30,2,137262.71,2,1,0,62905.29,0
1474,15594862,Aleksandrova,552,France,Male,36,8,0,2,0,0,132547.02,0
8766,15791452,Dann,675,France,Male,39,1,0,2,1,0,153129.22,0
6625,15811036,Ferri,565,France,Male,46,7,135369.71,1,0,1,140130.22,0
4974,15596962,Owens,617,France,Female,24,4,137295.19,2,1,1,13027.87429,0
2600,15704844,Hsiung,550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0
9789,15571756,Ohearn,724,France,Female,28,5,0,1,1,0,59351.68,0
5911,15700749,Powell,481,France,Female,,6,0,1,1,1,24677.54,0
4443,15766163,Zotova,676,France,Male,38,1,0,2,0,1,35644.79,0
4426,15805523,Nnaife,717,France,Female,28,1,90537.16,1,0,1,74800.99,0
4308,15702499,Schnaars,770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0
1362,15754068,Judd,578,France,Male,32,4,0,2,1,1,141822.8,0
6604,15683213,Bergamaschi,554,France,Female,35,10,74988.59,2,0,1,190155.13,0
5554,15651450,Panicucci,666,Germany,Male,31,3,123212.08,2,1,1,112157.31,0
2882,15570943,Artemyeva,711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0
3850,15729836,Robinson,646,Spain,Male,32,1,0,2,1,0,183289.22,0
8858,15810826,Chiekwugo,624,France,Male,36,6,0,2,0,0,84749.96,0
9811,15705994,Udinese,712,Spain,Male,27,10,0,1,1,0,13506.41143,0
6628,15746199,Eluemuno,558,France,Female,41,6,0,1,1,1,143585.29,1
2696,15639946,Sazonova,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1
6029,15673439,Sun,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
7536,15737542,Davey,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
388,15776433,Greco,730,Spain,Male,62,2,0,2,1,1,186489.95,0
7534,15592773,Eberegbulam,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1
1771,15689980,Willis,725,Spain,Female,36,4,118520.26,1,0,0,131173.9,1
227,15774393,Ch'ien,694,France,Female,30,9,0,2,1,1,26960.31,0
6309,15766427,Shaw,565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1
5811,15800688,Ch'en,495,Spain,Female,42,7,0,2,0,0,130404.53,0
439,15783501,Findlay,800,France,Female,38,2,168190.33,2,1,0,68052.08,0
8073,15661473,Boni,780,Germany,Male,51,4,126725.25,1,1,0,195259.31,1
9530,15661708,She,508,France,Female,41,5,0,2,1,1,94170.84,0
3754,15578211,Connolly,777,France,Male,23,6,0,2,1,1,163225.48,0
8199,15733888,Sells,668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
1611,15758726,Chiemeka,588,France,Female,24,0,0,2,1,1,140586.08,0
